"average_utility","map","malprec","single_f1","single_precision","single_recall","accuracy_score","rejected","rejected_rate","tolerance","nu"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","0"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","0.2"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","0.4"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","0.5"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","0.6"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","0.8"
"0.9997391485809682","0.9997391485809682","0.996993987975952","0.9979888399149018","0.9971966463030031","0.9987876974358365","0.9997391485809682","0","0","0","1"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","0"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","0.2"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","0.4"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","0.5"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","0.6"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","0.8"
"0.9997391485809682","0.9997391485809682","0.9979939819458375","0.9983433699604042","0.9978910396289752","0.9987987021676712","0.9997913079772526","1","0.00005217028380634391","1","1"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","0"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","0.2"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","0.4"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","0.5"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","0.6"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","0.8"
"0.9997600166944909","0.9997391485809682","0.9989949748743718","0.9990555574755543","0.9986013302034429","0.9995128023691591","0.9998956376539344","4","0.00020868113522537563","2","1"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","0"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","0.2"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","0.4"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","0.5"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","0.6"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","0.8"
"0.9995304674457425","0.9991391903171953","0.998972250770812","0.999025881680874","0.9985421967769297","0.9995128017633383","0.9998955122511886","27","0.0014085976627712855","3","1"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","0"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","0.2"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","0.4"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","0.5"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","0.6"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","0.8"
"0.9968398510498238","0.984835837506956","1","1","1","1","1","578","0.03015442404006678","4","1"
