"average_utility","map","malprec","single_f1","single_precision","single_recall","accuracy_score","rejected","rejected_rate","tolerance","nu"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","0"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","0.2"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","0.4"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","0.5"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","0.6"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","0.8"
"0.9696940817687982","0.9696940817687982","0.7629482071713147","0.6475271235588588","0.6296036136141234","0.8524163561383205","0.9696940817687982","0","0","0","1"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","0"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","0.2"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","0.4"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","0.5"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","0.6"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","0.8"
"0.969262098063087","0.9672162393976937","0.9804469273743017","0.8562094305663333","0.8355946565664805","0.946535874314806","0.9913916080476167","657","0.031306585342609355","1","1"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","0"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","0.2"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","0.4"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","0.5"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","0.6"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","0.8"
"0.9721729683054878","0.9620858350011118","0.9874152952565344","0.9622276825141829","0.956442667957321","0.9717406664527453","0.9966378964271377","1058","0.050414562089011725","2","1"
"0.9562190607729247","0.9037056450331968","0.9815242494226328","0.9893690833604807","0.9904707494199412","0.9882726197223104","0.9989768657988973","3393","0.1616792147145716","3","0"
"0.9562285909358904","0.9037294704406112","0.9815668202764977","0.9929127222403205","0.9936471662799606","0.9921817464815404","0.9989769239513471","3392","0.16163156389974268","3","0.2"
"0.9562381210988562","0.9037532958480258","0.9816091954022989","0.9929127222403205","0.9936471662799606","0.9921817464815404","0.9989769820971867","3391","0.16158391308491374","3","0.4"
"0.9562476512618221","0.9037771212554402","0.981651376146789","0.9929127222403205","0.9936471662799606","0.9921817464815404","0.9989770402364173","3390","0.16153626227008483","3","0.5"
"0.9562476512618221","0.9037771212554402","0.981651376146789","0.9929127222403205","0.9936471662799606","0.9921817464815404","0.9989770402364173","3390","0.16153626227008483","3","0.6"
"0.9562762417507193","0.9038485974776836","0.9817351598173516","0.9929127324288615","0.9936471775992425","0.9921817555390767","0.9989772146144668","3387","0.16139330982559802","3","0.8"
"0.9562762417507193","0.9038485974776836","0.9817351598173516","0.9929127324288615","0.9936471775992425","0.9921817555390767","0.9989772146144668","3387","0.16139330982559802","3","1"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","0"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","0.2"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","0.4"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","0.5"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","0.6"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","0.8"
"0.9553433006190559","0.8125655198703898","0.9837587006960556","0.9898650483512957","0.9915166109400185","0.9882252898116254","0.998804080196975","6771","0.32264366720670923","4","1"
